feature,f_score,p_value,selected
OLFM3,23.328052626734824,1.1929395227235132e-13,False
TMEM8C,23.314487806670925,1.2126536747694942e-13,False
KCNE3,23.227388662401832,1.347287275356641e-13,False
SLC36A4,23.183843370041878,1.4201379419275328e-13,False
KIF2B,23.167928798792772,1.4477407305067111e-13,False
GABRB1,23.07622094024096,1.6176543676251738e-13,False
SLC5A8,23.048708317328362,1.6724403059635948e-13,False
SLC1A6,23.030006312296607,1.7107436836341632e-13,False
SFRP2,23.023284394485028,1.7247253467315933e-13,False
THSD1P,22.992214127907012,1.7908606189155713e-13,False
FAM50B,22.958912532069036,1.8645813098308234e-13,False
RASSF2,22.947762153823547,1.8899414292741097e-13,False
ZSCAN1,22.907332388787598,1.9848393133674284e-13,False
SDK2,22.90026978908639,2.0019021038455917e-13,False
LRRC4B,22.841611156883197,2.1494427416103346e-13,False
C1orf35,22.83040089738077,2.1788605900268279e-13,False
SVEP1,22.82689356340727,2.188147429638058e-13,False
PODN,22.826259704041927,2.189830027921501e-13,False
HIST1H2BE,22.78966417811426,2.28921365665753e-13,False
FUNDC1,22.75947897449829,2.374595335144894e-13,False
CYP7B1,22.708246940200766,2.5269087313180765e-13,False
HIST1H3J,22.630616470899728,2.7766491335069746e-13,False
CBLN1,22.621589183033446,2.807257390438686e-13,False
GABRG3,22.490500521651402,3.291979405046222e-13,False
FOXC2,22.340754415518795,3.949646531382461e-13,False
JAM3,22.256618619346646,4.375619419554456e-13,False
GLIS1,22.240108792307677,4.4644836053024446e-13,False
PDCL2,22.234102104884585,4.4972631488577926e-13,False
MAGEA4,22.125437648924933,5.133898687161339e-13,False
HAAO,22.04682378561429,5.650327316461773e-13,False
GLUD2,22.034588449002705,5.735277060586005e-13,False
KDM2B,21.979594474167357,6.133249963465117e-13,False
KRT2,21.9665031502795,6.232011927240821e-13,False
KRT1,21.9228560377406,6.572996297668946e-13,False
TCF7,21.87860949031572,6.937831301464834e-13,False
PGK2,21.782077484196282,7.806081009047281e-13,False
METTL11B,21.752386509876384,8.094519538276327e-13,False
FCER1A,21.722113690455185,8.399654271122189e-13,False
LOC647121,21.719938861130462,8.422015882972705e-13,False
CNTNAP2,21.717120461826447,8.451083801135132e-13,False
C20orf160,21.689430805511655,8.74208666619698e-13,False
OR51T1,21.58872883154889,9.888058161687788e-13,False
ZNF257,21.577663972598913,1.0022853655724516e-12,False
HIST1H2BI,21.568919691301346,1.013068564237454e-12,False
TMEM151A,21.50693539550015,1.0929266553289564e-12,False
PROP1,21.491012245613557,1.1144446588994735e-12,False
HPD,21.49083868857653,1.1146815308792693e-12,False
CPXCR1,21.43271511055892,1.1969270578893073e-12,False
KCNE4,21.280245420544468,1.4428826767650588e-12,False
IKZF4,21.258112712324763,1.4825873564859261e-12,False
DNAH10,21.229497994725357,1.5355540498778687e-12,False
LRAT,21.177047712389037,1.6376339787564336e-12,False
DOK6,21.14395203129264,1.7055310911392943e-12,False
STL,21.1033102555724,1.7927963778558341e-12,False
THBS4,21.0959688381527,1.8090322036221153e-12,False
NETO1,21.07307940264744,1.8606087464377917e-12,False
OR6B3,21.069214892935634,1.8694614326098294e-12,False
SLCO4C1,20.98068643205023,2.0842810683367115e-12,False
FERD3L,20.932129792577843,2.212481172877773e-12,False
CDH11,20.91882019984674,2.2489866491546414e-12,False
ALX1,20.903472974851052,2.2918337845165798e-12,False
CUGBP2,20.887663241296387,2.336831075194204e-12,False
NEFH,20.84535179271862,2.461678001163503e-12,False
GRAP2,20.807168297482477,2.5800961108915562e-12,False
LOC100129354,20.806125597068785,2.5834089859511382e-12,False
DOK5,20.78591129452445,2.6484863541915343e-12,False
LOC340357,20.76005156924449,2.734148625963408e-12,False
NID2,20.75266881046558,2.759112149512218e-12,False
BLK,20.700155715317806,2.943417772011015e-12,False
SPEG,20.680807561608955,3.0144041123629838e-12,False
AOX1,20.65232683205957,3.1220425636010684e-12,False
KCNG1,20.647828892368363,3.139391881532931e-12,False
C2orf40,20.471678979620368,3.900856884757264e-12,False
PEX5L,20.413026620110465,4.193634842966705e-12,False
LOC100128554,20.404510327687802,4.237946149380074e-12,False
GPR142,20.394867550466987,4.288687530634761e-12,False
KRT7,20.378992034893727,4.373561124683664e-12,False
MFSD2B,20.35441345047238,4.508308364568634e-12,False
CD300C,20.33481353446624,4.618748142056941e-12,False
SH2D6,20.320543271346523,4.700865306008786e-12,False
NPPA,20.265871095481394,5.0292974906849884e-12,False
ATP13A5,20.26218375308525,5.052261986755017e-12,False
LOC257358,20.113574994607912,6.071134815728143e-12,False
OR6F1,20.092185409248493,6.2339091630213435e-12,False
KCNQ1DN,20.081424005009364,6.317456007834037e-12,False
PLIN2,20.067376252275114,6.428213812540854e-12,False
C1orf114,20.03484857868522,6.6922310435588385e-12,False
OR2L13,19.976820065255954,7.190616932499727e-12,False
SLC16A4,19.967940708639485,7.270105597756306e-12,False
GABRA4,19.937966278952583,7.545025403647424e-12,False
CORIN,19.93447599561783,7.577709966429696e-12,False
OR7A17,19.90975139632362,7.813356427005632e-12,False
ANPEP,19.859353164861275,8.316773134061546e-12,False
OTP,19.85068852002742,8.406552816643138e-12,False
TMPRSS6,19.837976593368463,8.540036220253582e-12,False
SNORD1A,19.822763199518462,8.702592365950797e-12,False
VAV1,19.819046258847113,8.742779001936512e-12,False
COX4I2,19.74582840001876,9.57357825156992e-12,False
C3orf14,19.710438416698146,1.0003174867095862e-11,False
WNK2,19.700383063065257,1.0128736813762436e-11,False
ZNF98,19.695764895984517,1.0186934283012072e-11,False
ZNF501,19.65565210952503,1.0706791617321566e-11,False
HYLS1,19.63824087240413,1.0940667568254578e-11,False
IRAK2,19.62344804039949,1.1143405514306348e-11,False
KIAA1826,19.587660515282742,1.1649648886340202e-11,False
TM4SF5,19.5534321624755,1.2155471341652211e-11,False
MCART3P,19.553406355282018,1.2155860934253223e-11,False
LOC285370,19.54649712435583,1.2260617724425284e-11,False
PUM2,19.48332028123427,1.3261623576631364e-11,False
PABPC4L,19.466084557413595,1.3548718089285657e-11,False
TSPAN18,19.46354083233355,1.3591614979782756e-11,False
PMP22,19.45508174845641,1.3735252325224888e-11,False
PGAP1,19.45193904091764,1.3789004434783202e-11,False
PROKR2,19.443000419184365,1.3943048037197754e-11,False
PADI4,19.441311478051,1.3972348230145933e-11,False
TCF15,19.397650952315754,1.4751660107309084e-11,False
ZNF516,19.39501656494553,1.4800057157788822e-11,False
GATA4,19.29142819959157,1.683525876350658e-11,False
NCRNA00159,19.271503274624276,1.725788929978327e-11,False
DAO,19.216548007793538,1.8479696432439548e-11,False
POU2AF1,19.144236148184014,2.0220994116487068e-11,False
SPDYE4,19.100691370405915,2.1348249923701468e-11,False
DGKI,19.09466336455216,2.1509202110633885e-11,False
CYP2R1,19.06073443345524,2.2438169093674025e-11,False
CACNG3,19.03837467809398,2.3072332496140966e-11,False
CDH6,19.02957191164156,2.3326913194220457e-11,False
LRRC34,19.01939326712653,2.3624809623876393e-11,False
FLJ45079,18.838321263199504,2.961246493622588e-11,False
GRAMD2,18.81693022646386,3.041395547612999e-11,False
NR2E1,18.730537946204368,3.387923703518184e-11,False
GMFG,18.71755472483283,3.443328760967521e-11,False
PRICKLE2,18.7085932155206,3.482102180818264e-11,False
PPP1R14A,18.69352200026405,3.5483031452139903e-11,False
MIR1253,18.668701871705608,3.6600973842274676e-11,False
MIR1265,18.65160476823732,3.7391600470993964e-11,False
HOXA10,18.640917931622862,3.789449685628091e-11,False
SV2C,18.611710026191638,3.93039297661734e-11,False
CYP2W1,18.568175916816813,4.1503157124914805e-11,False
DBH,18.556737893430103,4.210123458305009e-11,False
OTOR,18.521013353526605,4.40256193529474e-11,False
CR1L,18.517635630292723,4.421208468439933e-11,False
GCM2,18.490742866657683,4.5725307351915835e-11,False
FAM163A,18.436938173027993,4.8911037758608134e-11,False
LOC647946,18.43009721053041,4.9331769924103814e-11,False
OR2Z1,18.407636023813982,5.073894306344778e-11,False
C6orf150,18.384882604932706,5.2205598728137694e-11,False
OR2T33,18.328754889088586,5.600848966692338e-11,False
TSHZ3,18.32686229796036,5.6141467263976843e-11,False
TTBK1,18.308844032683236,5.7423481668661265e-11,False
APCS,18.29699446548713,5.828259744302412e-11,False
PAX1,18.287795573562768,5.895843829582565e-11,False
C2orf39,18.17309934836629,6.80776513780388e-11,False
TMPRSS12,18.16312714476926,6.893462915870328e-11,False
C18orf20,18.160169326379485,6.919089448293825e-11,False
T-SP1,18.051777299328993,7.927344093626071e-11,False
CLIP3,18.005995442959172,8.396434201887103e-11,False
CDH26,17.983228993584817,8.639998555534016e-11,False
MIR563,17.975805815605515,8.720941067429792e-11,False
SDR16C5,17.952328271396198,8.981995886650532e-11,False
METTL7B,17.889306183600134,9.722296388302902e-11,False
KRTAP7-1,17.887194797198312,9.748133625534032e-11,False
NIPAL4,17.883830054890222,9.789451092472637e-11,False
MDS2,17.846747084364644,1.0256648947806366e-10,False
C17orf74,17.822171641294624,1.0578560398505467e-10,False
DEFB116,17.80681505764299,1.0784854183201031e-10,False
PNMAL2,17.787391831333284,1.1051583308767625e-10,False
ANXA9,17.778293032623242,1.1178804643969985e-10,False
COX7B2,17.742844762527152,1.168865700524814e-10,False
SERPINA12,17.68703406715727,1.2539208243166743e-10,False
CA3,17.682184112353443,1.261599842089211e-10,False
NOS1,17.68068210274419,1.2639875784788238e-10,False
PVALB,17.661968926248914,1.294119666711973e-10,False
F2,17.64246445663267,1.3262951649843183e-10,False
KHDRBS2,17.62914987363111,1.3487204529887866e-10,False
A2LD1,17.598760929377427,1.401342530239051e-10,False
OR8D1,17.4901964039308,1.6067838024240215e-10,False
RARRES2,17.48310778720246,1.6212066862320266e-10,False
LPPR3,17.461673250809767,1.6656155600734646e-10,False
DLEU7,17.44849364604278,1.6935269098920428e-10,False
PON1,17.421876402581272,1.751338759464249e-10,False
LFNG,17.340336988165358,1.9410917234435739e-10,False
IL1RAPL1,17.328526880123245,1.9702396568318854e-10,False
GBX2,17.32643893537021,1.9754384129733336e-10,False
LOC730755,17.306221936371312,2.0264956082735365e-10,False
DPY19L2P4,17.292531522022283,2.0618218377170244e-10,False
LIME1,17.262327394536616,2.1419656314128424e-10,False
MPO,17.238545095987693,2.2072687332159135e-10,False
C8orf4,17.223281581739005,2.2502316018504393e-10,False
PLCH1,17.206313619696886,2.2989799983103397e-10,False
RAB9A,17.195800397006057,2.3297156307908356e-10,False
FEV,17.1736827079062,2.3957332041983504e-10,False
PF4,17.157397147881852,2.4455427019185466e-10,False
HOXD3,17.140035480355674,2.499791123450016e-10,False
CDYL,17.121883936140932,2.5578022565403174e-10,False
MT3,17.11084139338368,2.593753916409087e-10,False
ZNF586,17.101985862432688,2.6229521078591467e-10,False
C1orf162,17.096449480587143,2.641374203770571e-10,False
FAM101A,17.02989357153576,2.8732919961175113e-10,False
ZNF454,17.02536188879345,2.8898081833904496e-10,False
AKR1B1,16.98650496913577,3.0354036313739367e-10,False
EBP,16.911347040873178,3.3382898011797413e-10,False
IL17B,16.880199332693216,3.472559322586102e-10,False
SH3BGRL3,16.845267191428302,3.629615507136303e-10,False
TLL1,16.840507367121862,3.651561857805941e-10,False
SHANK1,16.837953063964022,3.663394078508864e-10,False
LOC283867,16.82619915916755,3.7183402354805265e-10,False
LHX5,16.806196158770685,3.8137608605833356e-10,False
SNORD115-38,16.746652395379876,4.1126319854746983e-10,False
HPDL,16.73876975521421,4.153924915439168e-10,False
USP47,16.721439829301232,4.246179101991433e-10,False
KCTD8,16.686790444665835,4.4368569921730177e-10,False
RPL10L,16.673209261508152,4.513923524902287e-10,False
HIST1H4L,16.671419912092787,4.524177070788664e-10,False
